index_url,lang,Company Name,telephones,address,description
https://www.onephysio.com.sg/,en,Onephysio,"[""018982"",""048621"",""+65 6883 1141"",""+65 6809 5",Clifford Centre 24 Raffles Place #26-06A Singapore,"Our logo design embodies the narrative of our company, featuring 2 human beings, representing a partnership approach to healthcare and the 2 circles represent mutual accountability and transparency. offers a unique value proposition to its clients Each practitioner has a unique tie back to Australia, having had the privilege to practice in both public and private healthcare markets. Collectively, they bring their experience to serve a growing Singapore market of expats and locals alike. Being an avid Underwater Hockey (UWH) and Underwater Rugby (UWR) player, she had represented Singapore and Australia respectively. With her in depth knowledge of the sport, Ena was appointed as the Team Physiotherapist for the Australia Men's and Women's Team at the 2019 UWR World Championships. Most recently, she particiapted in the Philippines 2019 Southeast Asia (SEA) Games for her sport, Underwater Hockey and clinched 2 Gold medals for Singapore. She has been described as a bubbly and caring person and her philosophy to Physiotherapy is to help her patients not only achieve their physical goals but to be the best they can be. Her areas of interest are spinal pain and rehabilitation of spinal conditions. She holds qualifications in Clinical Pilates with 7 years of experience teaching individual and group classes on all apparatus. She often combines the use of manual therapy and Pilates, alongside Dry Needling and Real-Time Ultrasound, to effectively treat her patients. Susanna has also undertaken post-grad studies in Womens Heath and is passionate about finding solutions and restoring confidence to women. Together with his colleagues, they have been involved with Cirque Du Soleil's high performance artists including their acts in Totem (2015), Kooza (2017) and Kurios (2019). In addition, he was appointed as Lieutenant Physiotherapist while serving in the Medical Corps of the Singapore Armed Forces (SAF). In 2019, he was appointed as the Chief Physiotherapist for Singapore's Under"
https://www.orogenglobal.com/,en,Orogen Natural Resources,"[""049317"",""+65 6816 0027""]",Orogen Pte Ltd 11 Collyer Quay #12-06 The Arcade Singapore,"Pte Ltd participates in the global supply chains of dry bulk commodities. Our in-focus products include chrome ore, iron ore, manganese, nickel ore, energy coal, metallurgical coal and shipping. finances the mining, processing and transport of physical dry bulk commodities around the globe. We partner with resource projects as both merchant off-taker and marketing agent, leveraging our decade's of experience in the high-growth demand markets in Asia to optimise market distribution and manage execution risk. . We engage with our suppliers, supply-chain service providers and consumers for the long-run, understanding the mutual value that can be unlocked. Our Team is specifically located where we originate and deliver our products to ensure real-time access for our customers and critically, to manage and mitigate risk. provides its consumers with a suite of bulk commodity products, sales structure's and bespoke price and hedging solutions. We understand fully the demands of feeding heavy industrial plant."
https://papermarket.com.sg,en,Papermarket,"[""237994"",""+65 6235 6811""]",GREAT WORLD 1 Kim Seng Promenade Great World #01-120 Singapore 237994 T,"Time spent on crafts not only contributes to feelings of happiness but an overall sense of well-being. Research has shown that crafting reduces anxiety, boosts mood and is an effective way to battle depression."
https://paulhooi.com,en,Paul Hooi & Co An Accredited Training Organisation For The Ca (Singapore),"[""6 338 1065"",""6 338 8843"",""6 338 8844"",""(65)",190 Middle Road #14-01 Singapore 188979,
https://www.pcs.com.sg/,en,Petrochemical Corporation Of Singapore (Private) Limited,"[""628277"",""(65) 6867 9274"",""(65) 6867 2000""]",100 Ayer Merbau Road Singapore 628277,"PCS also provides common facilities and services such as berths, security and fire fighting services to ensure the efficient and safe operation of the Complex. In short, it coordinates the supporting activities necessary for the efficient operation of the entire Complex. Petrochemical Corporation of Singapore (Private) Limited started as a joint venture between the Government of Singapore, The Development Bank of Singapore Limited and the Japan-Singapore Petrochemicals Company Limited (JSPC). The two present shareholders are (1) JSPC (50%) and (2) QPI and Shell Petrochemicals (Singapore) Pte. Ltd. (50%). As the centre company of the Singapore Petrochemical Complex, PCS main role is to supply high quality ethylene, propylene, acetylene, butadiene, 1-butene, MTBE and benzene. It also supplies utilities such as water, steam and compressed air to pipeline-customers that in turn produce high quality petrochemical products for their customers. In addition, PCS produces toluene and xylene, which are exported to the Southeast Asia region and beyond for further processing."
https://pestcontrol-singapore.com,en,Professional Singapore Pest Control,"[""2008 2017"",""209202"",""6295 5638"",""6442 6926""]",33A Hamilton Road Singapore 209202,"At Pest Control Singapore, we are constantly listening to our customers' comments and feedback. This mindset allows us to constantly innovate and enhance our pest control services to you. By truly understanding your key concerns first, we can better assist you with the best pest control solutions to address your problems. and equipped with a good wealth of practical experience and knowledge to deliver the service with winning satisfaction. This is evident when you see our accreditations. We are one of Singapore's fastest growing pest control companies and ready to deal with any pest control problem of a commercial or residential nature. All our technicians are"
https://playyard.sg,en,Playyard,"[""270021""]","Blk 21 Ghim Moh Rd, #01-179 Singapore 270021","If you have a promo code or gift card, you will be able to apply it on the payment page during checkout We can't wait for you to shop with us and most importantly, to see your child strut confidently in the streets wearing our goodies that we have specially picked out. PlayYard was born out of our belief that through clothes, we are able to bring joy to little wardrobes. Throughout our journey, we have gathered like-minded local startups whose products have been curated for you. Hence do spend some time to check out their specially featured items ranged in both our online and physical store. # SUPPORT LOCAL Step into our store and you will realise that we are huge on colours We firmly believe that colourful clothing invokes feelings of playfulness, happiness and confidence in the little ones. We are a local multi-label children's clothing retailer who pride ourselves on having a wide selection of clothing for your kiddos aged 0 - 10 years old. Our collections are updated frequently, and comes in very limited quantities. Therefore you can be sure that your child is going to stand out like a flamingo amongst a bunch of pigeons. Hee Designs and style aside, every piece of clothing has been picked with your child's comfort and safety in mind but not at the cost of your wallet."
https://projectchef.com.sg,en,Project Chef ��� Projec,"[""+65 9845 0503"",""737854""]",21 Woodlands Close #08-11 Primz Bizhub Singapore 737854,"He is currently the sub committee special project of Singapore Chef Association and also previously the competition committee of Singapore Junior Chefs Club. He has leading his team in winning Food Hotel Indonesia 2011 and coaching the Culinary & Catering Management (CCM) team to win the championship at the 2011 Young Chef Game (Norwegian Seafood & Unilever). Chef Xu was the Culinary Instructor at Temasek Polytechnic and the Chef de Cuisine at ToTT Store previously. His achievement includes winning various gold and silver medals in Food Hotel Asia competitions over the last few years and came in 2nd runner-up in Star Chef culinary competition organised by Mediacorp. We have built these relationships based on trust and our vision of taking a personal approach for every project. She led a business operations team in a start-up company in the business of remittance and subsequently joined an IT Firm which she involved in the project management handling projects accumulating above multi-million in value. With the experience in business operations accumulated over the years spanning across different industries, it has equipped her with critical thinking and keen business acumen needed to succeed. Nurul joined Project Chef as a Project Executive where she continues her exploration of her culinary skill while offering her culinary knowledge to our clients that belies her young age. Having started his career in the industry at Four Play Kitchen Bar, Sim Lam facilitated in the day to day operations as a cook. After a year of learning, he moved on to Bar Room to take up more responsibilities to further his exposure in a different kitchen setting. At Bar Room he was given a more senior and hands-on role in ensuring daily operations run smoothly whilst understanding the importance of cost management. We value long-term relationships and our goal is to make sure that we are able to help you meet your objectives every time. In just a short time frame of 2 years, we have built a n"
https://reefknotinvestments.com,en,Reefknot Investments ��� We Invest In High Growth Technology Companies Pushing New Frontiers Within The Supply Chain And Logistics,"[""039190""]","Reefknot Investments 3 Temasek Avenue Level 18, Centennial Tower Singapore","We will also get to know founders and start-ups early, and in some cases, will also guide select start-ups based on our industry trend insights, even prior to investment. To make a transformational impact to the Supply Chain and Logistics industry via teaming and supporting visionary founders & exceptional technology businesses Our Values define us in all our interactions as we journey to grow and transform the Supply Chain and Logistics Technology Industry Landscape. We invest for the long term, to maximize the potential for the businesses, while actively supporting our portfolio companies through our curated insights and ecosystem of partners, effecting building and transforming industry capabilities. The team possess entrepreneurial, domain, technical, and financial expertise that will propel businesses to their next level of growth regionally and globally. We seek to partner and actively support visionary founders & exceptional technology businesses to create long-term economic and societal value centered around the Supply Chain & Logistics industry. Our unique blend of domain insights, technology know-how, and investment expertise, enables us to help our portfolio companies succeed in unparalleled ways, as well as optimally balance both industry transformation with Fund returns on investment. We seek to identify industry business innovation and technology trends early, and invest in support of those trends. We will only invest when the time is right for both the business and us, practicing the art of assessing the balance of time needed for the businesses to build enough technology depth, while proving needed commercial traction. Through a principle-centered approach, we create an environment that is underpinned by integrity, respect, and mutual trust. We aspire to lead the digital transformation of the Supply Chain and Logistics Industry through positive disruption. At the heart of what we do, we aim to add value to all Start-ups that we interact with."
https://www.wmbconsultancy.com/,en,Wmb Consultancy,"[""048545""]",14 Robinson Road #08-01A Far East Finance Building Singapore,"Our revolutionary diagnostic & predictive data analytics seamless integration and pragmatic approach helping customers' tremendous costs and times savings. There are case studies of projects under the section of our company website illustrated the successful stories of how we helped our clients resolving million dollars issues with pragmatic business solutions We have 60 years combined experience in well-established multinational listed corporations. We are specializing in Corporate Accounting, Data Analytics, Forensic Accounting, Internal Audit, Training & Development."
